Device/Package xcvu160flgc2104 3/22/2016 18:32:00,,,,,,
,,,,,,
Pin,Pin Name,Memory Byte Group,Bank,I/O Type,Super Logic Region,No-Connect
T16,VCCINT,NA,NA,NA,NA,NA
T18,VCCINT,NA,NA,NA,NA,NA
T20,VCCINT,NA,NA,NA,NA,NA
T22,VCCINT,NA,NA,NA,NA,NA
T24,VCCINT,NA,NA,NA,NA,NA
T26,VCCINT,NA,NA,NA,NA,NA
T28,VCCINT,NA,NA,NA,NA,NA
U15,VCCINT,NA,NA,NA,NA,NA
U17,VCCINT,NA,NA,NA,NA,NA
U19,VCCINT,NA,NA,NA,NA,NA
U21,VCCINT,NA,NA,NA,NA,NA
U23,VCCINT,NA,NA,NA,NA,NA
U25,VCCINT,NA,NA,NA,NA,NA
U27,VCCINT,NA,NA,NA,NA,NA
U29,VCCINT,NA,NA,NA,NA,NA
V18,VCCINT,NA,NA,NA,NA,NA
V20,VCCINT,NA,NA,NA,NA,NA
V22,VCCINT,NA,NA,NA,NA,NA
V24,VCCINT,NA,NA,NA,NA,NA
V26,VCCINT,NA,NA,NA,NA,NA
V28,VCCINT,NA,NA,NA,NA,NA
W19,VCCINT,NA,NA,NA,NA,NA
W21,VCCINT,NA,NA,NA,NA,NA
W23,VCCINT,NA,NA,NA,NA,NA
W25,VCCINT,NA,NA,NA,NA,NA
W27,VCCINT,NA,NA,NA,NA,NA
W29,VCCINT,NA,NA,NA,NA,NA
Y18,VCCINT,NA,NA,NA,NA,NA
Y20,VCCINT,NA,NA,NA,NA,NA
Y22,VCCINT,NA,NA,NA,NA,NA
Y24,VCCINT,NA,NA,NA,NA,NA
Y26,VCCINT,NA,NA,NA,NA,NA
Y28,VCCINT,NA,NA,NA,NA,NA
AA19,VCCINT,NA,NA,NA,NA,NA
AA21,VCCINT,NA,NA,NA,NA,NA
AA23,VCCINT,NA,NA,NA,NA,NA
AA25,VCCINT,NA,NA,NA,NA,NA
AA27,VCCINT,NA,NA,NA,NA,NA
AB18,VCCINT,NA,NA,NA,NA,NA
AB22,VCCINT,NA,NA,NA,NA,NA
AB24,VCCINT,NA,NA,NA,NA,NA
AB26,VCCINT,NA,NA,NA,NA,NA
AB28,VCCINT,NA,NA,NA,NA,NA
AC21,VCCINT,NA,NA,NA,NA,NA
AC23,VCCINT,NA,NA,NA,NA,NA
AC25,VCCINT,NA,NA,NA,NA,NA
AC27,VCCINT,NA,NA,NA,NA,NA
AD18,VCCINT,NA,NA,NA,NA,NA
AD22,VCCINT,NA,NA,NA,NA,NA
AD24,VCCINT,NA,NA,NA,NA,NA
AD26,VCCINT,NA,NA,NA,NA,NA
AD28,VCCINT,NA,NA,NA,NA,NA
AE21,VCCINT,NA,NA,NA,NA,NA
AE23,VCCINT,NA,NA,NA,NA,NA
AE25,VCCINT,NA,NA,NA,NA,NA
AE27,VCCINT,NA,NA,NA,NA,NA
AF18,VCCINT,NA,NA,NA,NA,NA
AF20,VCCINT,NA,NA,NA,NA,NA
AF22,VCCINT,NA,NA,NA,NA,NA
AF24,VCCINT,NA,NA,NA,NA,NA
AF26,VCCINT,NA,NA,NA,NA,NA
AF28,VCCINT,NA,NA,NA,NA,NA
AG19,VCCINT,NA,NA,NA,NA,NA
AG21,VCCINT,NA,NA,NA,NA,NA
AG23,VCCINT,NA,NA,NA,NA,NA
AG25,VCCINT,NA,NA,NA,NA,NA
AG27,VCCINT,NA,NA,NA,NA,NA
AH16,VCCINT,NA,NA,NA,NA,NA
AH18,VCCINT,NA,NA,NA,NA,NA
AH20,VCCINT,NA,NA,NA,NA,NA
AH22,VCCINT,NA,NA,NA,NA,NA
AH24,VCCINT,NA,NA,NA,NA,NA
AH26,VCCINT,NA,NA,NA,NA,NA
AH28,VCCINT,NA,NA,NA,NA,NA
AJ15,VCCINT,NA,NA,NA,NA,NA
AJ17,VCCINT,NA,NA,NA,NA,NA
AJ19,VCCINT,NA,NA,NA,NA,NA
AJ21,VCCINT,NA,NA,NA,NA,NA
AJ23,VCCINT,NA,NA,NA,NA,NA
AJ25,VCCINT,NA,NA,NA,NA,NA
AJ27,VCCINT,NA,NA,NA,NA,NA
AK16,VCCINT,NA,NA,NA,NA,NA
AK18,VCCINT,NA,NA,NA,NA,NA
AK20,VCCINT,NA,NA,NA,NA,NA
AK22,VCCINT,NA,NA,NA,NA,NA
AK24,VCCINT,NA,NA,NA,NA,NA
AK26,VCCINT,NA,NA,NA,NA,NA
AK28,VCCINT,NA,NA,NA,NA,NA
AL15,VCCINT,NA,NA,NA,NA,NA
AL17,VCCINT,NA,NA,NA,NA,NA
AL19,VCCINT,NA,NA,NA,NA,NA
AL21,VCCINT,NA,NA,NA,NA,NA
AL23,VCCINT,NA,NA,NA,NA,NA
AL25,VCCINT,NA,NA,NA,NA,NA
AL27,VCCINT,NA,NA,NA,NA,NA
P30,VCCINT_IO,NA,NA,NA,NA,NA
T30,VCCINT_IO,NA,NA,NA,NA,NA
V30,VCCINT_IO,NA,NA,NA,NA,NA
AA29,VCCINT_IO,NA,NA,NA,NA,NA
AC29,VCCINT_IO,NA,NA,NA,NA,NA
AE29,VCCINT_IO,NA,NA,NA,NA,NA
AG29,VCCINT_IO,NA,NA,NA,NA,NA
AJ29,VCCINT_IO,NA,NA,NA,NA,NA
AL29,VCCINT_IO,NA,NA,NA,NA,NA
AC15,VCCO_0,NA,0,NA,NA,NA
AE15,VCCO_0,NA,0,NA,NA,NA
AM20,VCCO_65,NA,65,NA,NA,NA
AR21,VCCO_65,NA,65,NA,NA,NA
AT18,VCCO_65,NA,65,NA,NA,NA
AW19,VCCO_65,NA,65,NA,NA,NA
BB20,VCCO_65,NA,65,NA,NA,NA
BF18,VCCO_65,NA,65,NA,NA,NA
AN27,VCCO_66,NA,66,NA,NA,NA
AP24,VCCO_66,NA,66,NA,NA,NA
AU25,VCCO_66,NA,66,NA,NA,NA
AV22,VCCO_66,NA,66,NA,NA,NA
BA23,VCCO_66,NA,66,NA,NA,NA
BD24,VCCO_66,NA,66,NA,NA,NA
BE21,VCCO_66,NA,66,NA,NA,NA
AM30,VCCO_67,NA,67,NA,NA,NA
AR31,VCCO_67,NA,67,NA,NA,NA
AT28,VCCO_67,NA,67,NA,NA,NA
AW29,VCCO_67,NA,67,NA,NA,NA
AY26,VCCO_67,NA,67,NA,NA,NA
BC27,VCCO_67,NA,67,NA,NA,NA
BF28,VCCO_67,NA,67,NA,NA,NA
AP34,VCCO_68,NA,68,NA,NA,NA
AU35,VCCO_68,NA,68,NA,NA,NA
AV32,VCCO_68,NA,68,NA,NA,NA
AY36,VCCO_68,NA,68,NA,NA,NA
BA33,VCCO_68,NA,68,NA,NA,NA
BB30,VCCO_68,NA,68,NA,NA,NA
BE31,VCCO_68,NA,68,NA,NA,NA
A27,VCCO_70,NA,70,NA,NA,NA
D28,VCCO_70,NA,70,NA,NA,NA
G29,VCCO_70,NA,70,NA,NA,NA
H26,VCCO_70,NA,70,NA,NA,NA
K30,VCCO_70,NA,70,NA,NA,NA
L27,VCCO_70,NA,70,NA,NA,NA
N31,VCCO_70,NA,70,NA,NA,NA
B24,VCCO_71,NA,71,NA,NA,NA
E25,VCCO_71,NA,71,NA,NA,NA
F22,VCCO_71,NA,71,NA,NA,NA
J23,VCCO_71,NA,71,NA,NA,NA
M24,VCCO_71,NA,71,NA,NA,NA
N21,VCCO_71,NA,71,NA,NA,NA
C21,VCCO_72,NA,72,NA,NA,NA
D18,VCCO_72,NA,72,NA,NA,NA
G19,VCCO_72,NA,72,NA,NA,NA
K20,VCCO_72,NA,72,NA,NA,NA
L17,VCCO_72,NA,72,NA,NA,NA
P18,VCCO_72,NA,72,NA,NA,NA
AN17,VCCO_84,NA,84,NA,NA,NA
AP14,VCCO_84,NA,84,NA,NA,NA
AR11,VCCO_84,NA,84,NA,NA,NA
AU15,VCCO_84,NA,84,NA,NA,NA
AV12,VCCO_94,NA,94,NA,NA,NA
AY16,VCCO_94,NA,94,NA,NA,NA
BA13,VCCO_94,NA,94,NA,NA,NA
BC17,VCCO_94,NA,94,NA,NA,NA
AB19,GNDADC,NA,NA,NA,NA,NA
AB20,VCCADC,NA,NA,NA,NA,NA
V16,VCCBRAM,NA,NA,NA,NA,NA
W15,VCCBRAM,NA,NA,NA,NA,NA
W17,VCCBRAM,NA,NA,NA,NA,NA
Y16,VCCBRAM,NA,NA,NA,NA,NA
AA17,VCCBRAM,NA,NA,NA,NA,NA
AC17,VCCBRAM,NA,NA,NA,NA,NA
AE17,VCCBRAM,NA,NA,NA,NA,NA
AG17,VCCBRAM,NA,NA,NA,NA,NA
A8,NC,NA,NA,NA,NA,NA
A9,NC,NA,NA,NA,NA,NA
A38,NC,NA,NA,NA,NA,NA
A39,NC,NA,NA,NA,NA,NA
,,,,,,
Total Number of Pins, 2104,,,,,,
